Rank,Name,Genre,ESRB_Rating,Publisher,Developer,VGChartz_Score,Critic_Score,Total_Shipped,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,status,Vgchartzscore,img_url,serial,Platform,url
35224.0,Kentucky Route Zero,Misc,,Unknown,Unknown,,,,,,,,2013.0,,1.0,,/games/boxart/default.jpg,1620919312,OSX,http://www.vgchartz.com/game/71558/kentucky-route-zero/?region=All
35225.0,Kentucky Route Zero,Misc,,Unknown,Unknown,,,,,,,,2013.0,,1.0,,/games/boxart/default.jpg,2879986266,PC,http://www.vgchartz.com/game/71559/kentucky-route-zero/?region=All
35229.0,Kerbal Space Program,Misc,,Unknown,Unknown,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,6467084293,Linux,http://www.vgchartz.com/game/82069/kerbal-space-program/?region=All
35230.0,Kerbal Space Program,Misc,,Unknown,Unknown,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,3494149571,OSX,http://www.vgchartz.com/game/82070/kerbal-space-program/?region=All
35231.0,Kerbal Space Program,Misc,,Unknown,Unknown,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,1305503015,PC,http://www.vgchartz.com/game/82071/kerbal-space-program/?region=All
35232.0,Kero Blaster,Action,,Studio Pixel,Studio Pixel,,,,,,,,2014.0,20th Aug 18,1.0,,/games/boxart/default.jpg,1342573020,PC,http://www.vgchartz.com/game/80779/kero-blaster/?region=All
35241.0,Kersploosh!,Misc,,Nintendo,Poisoft,,,,,,,,2013.0,05th Sep 18,1.0,,/games/boxart/full_5520638AmericaFrontccc.png,7728811298,3DS,http://www.vgchartz.com/game/79564/kersploosh/?region=All
35251.0,Kick & Fennick,Adventure,,Unknown,Unknown,,,,,,,,2015.0,,1.0,,/games/boxart/full_8774695AmericaFrontccc.jpg,2581165632,PSV,http://www.vgchartz.com/game/84233/kick-amp-fennick/?region=All
35253.0,Kick the Ball! Brazil 2014,Sports,,Immanitas Entertainment GmbH,Immanitas Entertainment GmbH,,,,,,,,2014.0,,1.0,,/games/boxart/full_2498641AmericaFrontccc.png,4229620739,And,http://www.vgchartz.com/game/83635/kick-the-ball-brazil-2014/?region=All
35256.0,Kick-Ass 2,Misc,,Badland Studio,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,8393106136,X360,http://www.vgchartz.com/game/82681/kick-ass-2/?region=All
35257.0,Kick-Ass 2,Misc,,Badland Studio,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,7887698667,PS3,http://www.vgchartz.com/game/82682/kick-ass-2/?region=All
35258.0,Kick-Ass 2,Misc,,Badland Studio,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,5218169481,PC,http://www.vgchartz.com/game/82683/kick-ass-2/?region=All
35260.0,KickBeat,Misc,,Zen Studios,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,1170894121,PSV,http://www.vgchartz.com/game/73237/kickbeat/?region=All
35261.0,KickBeat,Misc,,Zen Studios,Unknown,,,,,,,,2013.0,,1.0,,/games/boxart/default.jpg,5504206029,PS3,http://www.vgchartz.com/game/76264/kickbeat/?region=All
35262.0,KickBeat,Misc,,Zen Studios,Unknown,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,1523116984,XOne,http://www.vgchartz.com/game/80051/kickbeat/?region=All
35263.0,KickBeat,Misc,,Zen Studios,Unknown,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,5884131633,PS4,http://www.vgchartz.com/game/80053/kickbeat/?region=All
35264.0,KickBeat,Misc,T,Zen Studios,Zen Studios,,,,,,,,2014.0,10th Apr 18,1.0,,/games/boxart/full_3315700AmericaFrontccc.jpg,9110837440,WiiU,http://www.vgchartz.com/game/84490/kickbeat/?region=All
35281.0,Kidnapped,Adventure,,Unknown,Unknown,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,7026888632,PC,http://www.vgchartz.com/game/83181/kidnapped/?region=All
35317.0,Kill Fun Yeah,Misc,,Unknown,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,8633976536,Linux,http://www.vgchartz.com/game/82710/kill-fun-yeah/?region=All
35318.0,Kill Fun Yeah,Misc,,Unknown,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,8593321773,OSX,http://www.vgchartz.com/game/82711/kill-fun-yeah/?region=All
35319.0,Kill Fun Yeah,Misc,,Unknown,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,4825338641,PC,http://www.vgchartz.com/game/82712/kill-fun-yeah/?region=All
35320.0,Kill Strain,Shooter,,Sony Interactive Entertainment,SIE San Diego Studio,,,,,,,,2016.0,17th Sep 18,1.0,,/games/boxart/full_5586585AmericaFrontccc.jpg,5947773549,PS4,http://www.vgchartz.com/game/84935/kill-strain/?region=All
35326.0,Killing Bites,Action,,Unknown,Nex Entertainment,,,,,,,,2016.0,,1.0,,/games/boxart/default.jpg,1348375689,PSV,http://www.vgchartz.com/game/85892/killing-bites/?region=All
35327.0,Killing Bites,Action,,Unknown,Nex Entertainment,,,,,,,,2016.0,,1.0,,/games/boxart/default.jpg,8256536834,PS4,http://www.vgchartz.com/game/85893/killing-bites/?region=All
35342.0,Kim Kardashian: Hollywood,Misc,,Glu Mobile Inc.,Glu Mobile Inc.,,,,,,,,2014.0,,1.0,,/games/boxart/full_7162995AmericaFrontccc.png,6140162044,And,http://www.vgchartz.com/game/83450/kim-kardashian-hollywood/?region=All
35347.0,Kimi wo Aogi Otome wa Hime ni,Misc,,Entergram,Peas Soft,,,,,,,,2016.0,,1.0,,/games/boxart/full_5466793JapanFrontccc.jpg,1855288709,PSV,http://www.vgchartz.com/game/140490/kimi-wo-aogi-otome-wa-hime-ni/?region=All
35356.0,Kinetic Void,Misc,,Badland Studio,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,1018329092,PC,http://www.vgchartz.com/game/71579/kinetic-void/?region=All
35357.0,Kinetic Void,Simulation,,Badland Studio,Badland Studio,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,1131089376,Linux,http://www.vgchartz.com/game/84867/kinetic-void/?region=All
35358.0,Kinetic Void,Simulation,,Badland Studio,Badland Studio,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,5418287401,OSX,http://www.vgchartz.com/game/84868/kinetic-void/?region=All
35386.0,King of Wushu,Action,,Snail Game,Snail Game,,,,,,,,2016.0,,1.0,,/games/boxart/default.jpg,6259323361,PC,http://www.vgchartz.com/game/83943/king-of-wushu/?region=All
35387.0,King of Wushu,Action,,Snail Game,Snail Game,,,,,,,,2016.0,,1.0,,/games/boxart/full_4898391AmericaFrontccc.png,8613419029,XOne,http://www.vgchartz.com/game/83944/king-of-wushu/?region=All
35395.0,King's Bounty: Dark Side,Role-Playing,,1C Company,1C Company,,,,,,,,2014.0,,1.0,,/games/boxart/full_9857211AmericaFrontccc.jpg,8467352059,PC,http://www.vgchartz.com/game/84264/kings-bounty-dark-side/?region=All
35418.0,Kingdom Conquest II,Misc,,Sega,Unknown,,,,,,,,2013.0,,1.0,,/games/boxart/default.jpg,9430464345,And,http://www.vgchartz.com/game/78481/kingdom-conquest-ii/?region=All
35423.0,KINGDOM HEARTS Union ?[Cross],Role-Playing,,Square Enix,Square Enix,,,,,,,,2016.0,19th Jul 18,1.0,,/games/boxart/full_8606671AmericaFrontccc.png,1411729065,And,http://www.vgchartz.com/game/85500/kingdom-hearts-union-cross/?region=All
35424.0,Kingdom Hearts X[chi],Role-Playing,,Square Enix,Square Enix,,,,,,,,2013.0,,1.0,,/games/boxart/full_9959094AmericaFrontccc.png,8729355511,PC,http://www.vgchartz.com/game/85501/kingdom-hearts-xchi/?region=All
35429.0,Kingdom Rush,Misc,,Ironhide Game Studio,Unknown,,,,,,,,2013.0,,1.0,,/games/boxart/default.jpg,7766633616,And,http://www.vgchartz.com/game/78096/kingdom-rush/?region=All
35431.0,Kingdom Tales 2,Adventure,,Libredia Entertainment,Cateia Games,,,,,,,,2014.0,,1.0,,/games/boxart/full_253250PALFrontccc.jpg,7356372430,PC,http://www.vgchartz.com/game/84088/kingdom-tales-2/?region=All
35432.0,Kingdom Tales 2,Adventure,,Libredia Entertainment,Cateia Games,,,,,,,,2014.0,,1.0,,/games/boxart/full_708189PALFrontccc.jpg,3665289667,OSX,http://www.vgchartz.com/game/84089/kingdom-tales-2/?region=All
35433.0,Kingdom Three Musketeers,Misc,,Unknown,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,3087047578,PSV,http://www.vgchartz.com/game/79377/kingdom-three-musketeers/?region=All
35434.0,Kingdom Under Fire II,Strategy,RP,Unknown,Blueside Studios,,,,,,,,2013.0,,1.0,,/games/boxart/default.jpg,4319419655,X360,http://www.vgchartz.com/game/37609/kingdom-under-fire-ii/?region=All
35435.0,Kingdom Under Fire II,Strategy,RP,Unknown,Blueside Studios,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,7939040906,PC,http://www.vgchartz.com/game/37610/kingdom-under-fire-ii/?region=All
35436.0,Kingdom Under Fire II,Strategy,RP,Unknown,Blueside Studios,,,,,,,,2013.0,,1.0,,/games/boxart/default.jpg,8706903580,PS3,http://www.vgchartz.com/game/48611/kingdom-under-fire-ii/?region=All
35437.0,Kingdom Under Fire II,Misc,,Unknown,Unknown,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,6959891520,PS4,http://www.vgchartz.com/game/80941/kingdom-under-fire-ii/?region=All
35458.0,Kirby & the Amazing Mirror,Misc,,Nintendo,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,9065732925,WiiU,http://www.vgchartz.com/game/80648/kirby-amp-the-amazing-mirror/?region=All
35463.0,Kirby Super Star,Misc,,Nintendo,Unknown,,,,,,,,2013.0,,1.0,,/games/boxart/default.jpg,3498829567,WiiU,http://www.vgchartz.com/game/72302/kirby-super-star/?region=All
35468.0,Kirby's Dream Course,Misc,,Nintendo,Unknown,,,,,,,,2013.0,,1.0,,/games/boxart/default.jpg,7149154057,WiiU,http://www.vgchartz.com/game/72304/kirbys-dream-course/?region=All
35472.0,Kirby's Dream Land 3,Misc,,Nintendo,Unknown,,,,,,,,2013.0,,1.0,,/games/boxart/default.jpg,9708434076,WiiU,http://www.vgchartz.com/game/72303/kirbys-dream-land-3/?region=All
35497.0,Kitchen Scramble,Simulation,,"Playdom, Inc.","Playdom, Inc.",,,,,,,,2013.0,,1.0,,/games/boxart/full_4507849AmericaFrontccc.jpg,8359761493,PC,http://www.vgchartz.com/game/78148/kitchen-scramble/?region=All
35498.0,Kitchen Scramble,Misc,,"Playdom, Inc.",Unknown,,,,,,,,2013.0,,1.0,,/games/boxart/default.jpg,6396249858,BRW,http://www.vgchartz.com/game/78149/kitchen-scramble/?region=All
35502.0,Kitty Jump,Misc,,Sparkle Apps,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,7620048133,And,http://www.vgchartz.com/game/80753/kitty-jump/?region=All
35505.0,Kitty Powers' Matchmaker,Simulation,,Unknown,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/full_8352335AmericaFrontccc.png,1183370647,And,http://www.vgchartz.com/game/84543/kitty-powers-matchmaker/?region=All
35506.0,Kiwi Dash,Misc,,Gamevil,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,7447069629,And,http://www.vgchartz.com/game/78501/kiwi-dash/?region=All
35526.0,Klonoa: Empire of Dreams,Misc,,Namco Bandai Games,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,6058214956,WiiU,http://www.vgchartz.com/game/82285/klonoa-empire-of-dreams/?region=All
35535.0,Knight Squad,Action,,Chainsawesome Games,Chainsawesome Games,,,,,,,,2015.0,19th Jul 18,1.0,,/games/boxart/full_5488279AmericaFrontccc.jpg,5357079148,XOne,http://www.vgchartz.com/game/82948/knight-squad/?region=All
35536.0,Knight Squad,Action,,Chainsawesome Games,Chainsawesome Games,,,,,,,,2015.0,19th Jul 18,1.0,,/games/boxart/full_9688538AmericaFrontccc.jpg,5113887432,PC,http://www.vgchartz.com/game/82949/knight-squad/?region=All
35544.0,Knights of Pen & Paper,Misc,,Paradox Interactive,Unknown,,,,,,,,2013.0,,1.0,,/games/boxart/default.jpg,4641145951,And,http://www.vgchartz.com/game/75812/knights-of-pen-amp-paper/?region=All
35545.0,Knights of Pen & Paper,Misc,,Paradox Interactive,Unknown,,,,,,,,2013.0,,1.0,,/games/boxart/default.jpg,3131843804,Linux,http://www.vgchartz.com/game/75813/knights-of-pen-amp-paper/?region=All
35546.0,Knights of Pen & Paper,Misc,,Paradox Interactive,Unknown,,,,,,,,2013.0,,1.0,,/games/boxart/default.jpg,3933119208,OSX,http://www.vgchartz.com/game/75814/knights-of-pen-amp-paper/?region=All
35547.0,Knights of Pen & Paper,Misc,,Paradox Interactive,Unknown,,,,,,,,2013.0,,1.0,,/games/boxart/default.jpg,9508259233,PC,http://www.vgchartz.com/game/75815/knights-of-pen-amp-paper/?region=All
35565.0,Knytt Underground,Misc,,Triniti Interactive,Unknown,,,,,,,,2013.0,,1.0,,/games/boxart/default.jpg,3671752397,WiiU,http://www.vgchartz.com/game/78309/knytt-underground/?region=All
35572.0,Kochadaiiyaan the Legend: Kingdom Run,Misc,,Unknown,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,6915747191,And,http://www.vgchartz.com/game/79975/kochadaiiyaan-the-legend-kingdom-run/?region=All
35573.0,Kochadaiiyaan the Legend: Reign of Arrows,Misc,,Unknown,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,1919165095,And,http://www.vgchartz.com/game/79977/kochadaiiyaan-the-legend-reign-of-arrows/?region=All
35574.0,Kodama,Platform,,Unknown,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/full_6211905AmericaFrontccc.jpg,9428265539,WinP,http://www.vgchartz.com/game/84325/kodama/?region=All
35576.0,Kodoku,Misc,,Carnivore Studio,Unknown,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,9392498231,PS4,http://www.vgchartz.com/game/77648/kodoku/?region=All
35577.0,Kodoku,Misc,,Carnivore Studio,Unknown,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,2903056409,PSV,http://www.vgchartz.com/game/77649/kodoku/?region=All
35662.0,Kosmik Revenge,Misc,,Realtech VR,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,1661386592,And,http://www.vgchartz.com/game/82211/kosmik-revenge/?region=All
35688.0,Kraken Attack,Misc,,Csharks Games & Solutions Pvt Ltd,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,6269165401,PC,http://www.vgchartz.com/game/79119/kraken-attack/?region=All
35689.0,Kraken Attack,Misc,,Csharks Games & Solutions Pvt Ltd,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,5049891477,And,http://www.vgchartz.com/game/79120/kraken-attack/?region=All
35695.0,Krinkle Krusher,Strategy,,Ilusis Interactive Graphics,Ilusis Interactive Graphics,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,5798287208,PS3,http://www.vgchartz.com/game/85511/krinkle-krusher/?region=All
35696.0,Krinkle Krusher,Strategy,,Ilusis Interactive Graphics,Ilusis Interactive Graphics,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,8502349965,PS4,http://www.vgchartz.com/game/85512/krinkle-krusher/?region=All
35697.0,Krinkle Krusher,Strategy,,Ilusis Interactive Graphics,Ilusis Interactive Graphics,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,4205674248,PSV,http://www.vgchartz.com/game/85513/krinkle-krusher/?region=All
35703.0,Kromaia,Shooter,,Rising Star Games,Rising Star Games,,,,,,,,2015.0,,1.0,,/games/boxart/full_1087856AmericaFrontccc.jpg,8774241712,PC,http://www.vgchartz.com/game/84074/kromaia/?region=All
35714.0,KTBG: Kill The Bad Guy,Misc,,Exkee,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,8257619378,PC,http://www.vgchartz.com/game/80858/ktbg-kill-the-bad-guy/?region=All
35715.0,KTBG: Kill The Bad Guy,Misc,,Exkee,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,4655469895,Linux,http://www.vgchartz.com/game/82470/ktbg-kill-the-bad-guy/?region=All
35716.0,KTBG: Kill The Bad Guy,Misc,,Exkee,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,1932065585,OSX,http://www.vgchartz.com/game/82471/ktbg-kill-the-bad-guy/?region=All
35734.0,Kung Fu Rabbit,Misc,,Unknown,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,3806640173,3DS,http://www.vgchartz.com/game/78974/kung-fu-rabbit/?region=All
35763.0,Kuroko no Basuke: Shouri e no Kiseki,Misc,,Namco Bandai Games,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,1944624224,3DS,http://www.vgchartz.com/game/79703/kuroko-no-basuke-shouri-e-no-kiseki/?region=All
35780.0,Kyn,Role-Playing,,Versus Evil,Tangrin Entertainment,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,1804822651,PC,http://www.vgchartz.com/game/85583/kyn/?region=All
35781.0,Kyn,Role-Playing,,Versus Evil,Tangrin Entertainment,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,2357536739,OSX,http://www.vgchartz.com/game/85584/kyn/?region=All
35782.0,Kyn,Role-Playing,,Versus Evil,Tangrin Entertainment,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,3737560375,Linux,http://www.vgchartz.com/game/85585/kyn/?region=All
35811.0,LA Cops,Shooter,M,Team17 Software,Modern Dream,,,,,,,,2015.0,11th Aug 18,1.0,,/games/boxart/full_823310AmericaFrontccc.jpg,1820916698,PC,http://www.vgchartz.com/game/83827/la-cops/?region=All
35812.0,LA Cops,Shooter,M,Team17 Software,Modern Dream,,,,,,,,2015.0,11th Aug 18,1.0,,/games/boxart/full_7921195AmericaFrontccc.jpg,6390288579,OSX,http://www.vgchartz.com/game/83828/la-cops/?region=All
35813.0,LA Cops,Shooter,M,Team17 Software,Modern Dream,,,,,,,,2015.0,11th Aug 18,1.0,,/games/boxart/full_3345937AmericaFrontccc.jpg,6019019284,And,http://www.vgchartz.com/game/83830/la-cops/?region=All
54080.0,LA Cops,Shooter,M,Team17 Software,Modern Dream,,,,,,,,2015.0,11th Aug 18,1.0,,/games/boxart/full_5086350AmericaFrontccc.jpg,7422674909,XOne,http://www.vgchartz.com/game/222583/la-cops/?region=All
35818.0,La-Mulana 2,Platform,,AGM Playism,Nigoro,,,,,,,,2018.0,08th Apr 19,1.0,,/games/boxart/full_9735843AmericaFrontccc.jpg,9173035735,PC,http://www.vgchartz.com/game/78458/la-mulana-2/?region=All
35819.0,Labyrinth,Adventure,,Unknown,Lucasfilm Games,,,,,,,,2018.0,,1.0,,/games/boxart/full_1006009AmericaFrontccc.jpg,6079216818,PC,http://www.vgchartz.com/game/34069/labyrinth/?region=All
35819.0,Labyrinth,Adventure,,Unknown,Lucasfilm Games,,,,,,,,2018.0,,1.0,,/games/boxart/full_1006009AmericaFrontccc.jpg,9294359441,PC,http://www.vgchartz.com/game/34069/labyrinth/?region=All
35819.0,Labyrinth,Adventure,,Unknown,Lucasfilm Games,,,,,,,,2018.0,,1.0,,/games/boxart/full_1006009AmericaFrontccc.jpg,6469856805,PC,http://www.vgchartz.com/game/34069/labyrinth/?region=All
35819.0,Labyrinth,Adventure,,Unknown,Lucasfilm Games,,,,,,,,2018.0,,1.0,,/games/boxart/full_1006009AmericaFrontccc.jpg,6317457346,PC,http://www.vgchartz.com/game/34069/labyrinth/?region=All
35827.0,Lady Layton: The Millionaire Ariadone's Conspiracy,Puzzle,,Level 5,Level 5,,,,,,,,2018.0,,1.0,,/games/boxart/default.jpg,2823968860,And,http://www.vgchartz.com/game/125796/lady-layton-the-millionaire-ariadones-conspiracy/?region=All
35830.0,Ladybug Puzzle,Misc,,r2 game,Unknown,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,6999923853,PC,http://www.vgchartz.com/game/80628/ladybug-puzzle/?region=All
35831.0,Ladybug Puzzle,Misc,,r2 game,Unknown,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,7753443485,Linux,http://www.vgchartz.com/game/80630/ladybug-puzzle/?region=All
35832.0,Ladybug Puzzle,Misc,,r2 game,Unknown,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,2251426671,OSX,http://www.vgchartz.com/game/80631/ladybug-puzzle/?region=All
35833.0,Ladybug Puzzle,Misc,,r2 game,Unknown,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,2414473955,PSV,http://www.vgchartz.com/game/80632/ladybug-puzzle/?region=All
35834.0,Ladybug Puzzle,Misc,,r2 game,Unknown,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,5098218322,PS4,http://www.vgchartz.com/game/80634/ladybug-puzzle/?region=All
35835.0,Ladybug Puzzle,Misc,,r2 game,Unknown,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,6307607133,PS3,http://www.vgchartz.com/game/80636/ladybug-puzzle/?region=All
35876.0,Lantern Forge,Adventure,,Hearthfire Studios,Hearthfire Studios,,,,,,,,2014.0,,1.0,,/games/boxart/full_8684927AmericaFrontccc.jpg,2651974458,PC,http://www.vgchartz.com/game/83706/lantern-forge/?region=All
35911.0,Last Heroes - The Final Stand,Misc,,Unknown,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,3965719895,And,http://www.vgchartz.com/game/79148/last-heroes-the-final-stand/?region=All
35947.0,League of Angels,Misc,,Koramgame.com,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,2189162792,PC,http://www.vgchartz.com/game/80613/league-of-angels/?region=All
35948.0,League of Angels,Role-Playing,,R2Games,Shanghai Youzu Information Technology Corporation Limited,,,,,,,,2014.0,,1.0,,/games/boxart/full_5938222AmericaFrontccc.png,6914148408,PC,http://www.vgchartz.com/game/82390/league-of-angels/?region=All
35951.0,Leaping Larry,Misc,,Unknown,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,4726083084,PC,http://www.vgchartz.com/game/81845/leaping-larry/?region=All
36007.0,Legend of Raven,Misc,,Nicalis,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,2113522318,XOne,http://www.vgchartz.com/game/77044/legend-of-raven/?region=All
36008.0,Legend of Raven,Misc,,Nicalis,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,1497160593,PS4,http://www.vgchartz.com/game/77045/legend-of-raven/?region=All
36009.0,Legend of Raven,Misc,,Nicalis,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/default.jpg,1688063862,PSV,http://www.vgchartz.com/game/77046/legend-of-raven/?region=All
36010.0,Legend of Roland: Action RPG,Role-Playing,,Happy Mage,Happy Mage,,,,,,,,2014.0,,1.0,,/games/boxart/full_7012471AmericaFrontccc.png,2792386241,And,http://www.vgchartz.com/game/83565/legend-of-roland-action-rpg/?region=All
36013.0,Legend of the Holy Sword: Rise of Mana,Misc,,Square Enix,Unknown,,,,,,,,2015.0,,1.0,,/games/boxart/default.jpg,5025619737,And,http://www.vgchartz.com/game/79183/legend-of-the-holy-sword-rise-of-mana/?region=All
36019.0,Legends of Dawn,Misc,,Dreamatrix,Unknown,,,,,,,,2013.0,,1.0,,/games/boxart/default.jpg,6871000615,PC,http://www.vgchartz.com/game/72319/legends-of-dawn/?region=All
36022.0,Legends of Persia,Action,,Plug In Digital,Unknown,,,,,,,,2014.0,,1.0,,/games/boxart/full_836350AmericaFrontccc.jpg,6955274271,PC,http://www.vgchartz.com/game/83165/legends-of-persia/?region=All
36028.0,Legions of Ashworld,Strategy,,Wastelands Interactive,Jugilus,,,,,,,,2014.0,08th Aug 18,1.0,,/games/boxart/full_3534838AmericaFrontccc.jpg,3991421569,Linux,http://www.vgchartz.com/game/83543/legions-of-ashworld/?region=All
36029.0,Legions of Ashworld,Strategy,,Wastelands Interactive,Jugilus,,,,,,,,2014.0,08th Aug 18,1.0,,/games/boxart/full_8152671AmericaFrontccc.jpg,1583015760,OSX,http://www.vgchartz.com/game/83544/legions-of-ashworld/?region=All
